ticker,report_type,filing_date,filename,filing_id,Label_T5,Label_T10,Label_T20
UNH,10-K,2024-02-28,UNH_10-K_0000731766-24-000081.txt,0000731766-24-000081,-1.0,-1.0,0.0
UNH,10-Q,2024-05-09,UNH_10-Q_0000731766-24-000155.txt,0000731766-24-000155,1.0,1.0,-1.0
UNH,10-Q,2024-08-09,UNH_10-Q_0000731766-24-000262.txt,0000731766-24-000262,1.0,1.0,1.0
UNH,10-Q,2024-11-04,UNH_10-Q_0000731766-24-000323.txt,0000731766-24-000323,1.0,1.0,1.0
UNH,10-K,2025-02-27,UNH_10-K_0000731766-25-000063.txt,0000731766-25-000063,1.0,1.0,1.0
UNH,10-Q,2025-05-07,UNH_10-Q_0000731766-25-000131.txt,0000731766-25-000131,-1.0,-1.0,-1.0
UNH,10-Q,2025-08-11,UNH_10-Q_0000731766-25-000236.txt,0000731766-25-000236,1.0,1.0,1.0
UNH,10-Q,2025-10-28,UNH_10-Q_0000731766-25-000305.txt,0000731766-25-000305,-1.0,-1.0,-1.0
MA,10-K,2016-02-12,MA_10-K_0001141391-16-000085.txt,0001141391-16-000085,1.0,0.0,1.0
MA,10-Q,2016-04-28,MA_10-Q_0001141391-16-000135.txt,0001141391-16-000135,-1.0,-1.0,0.0
MA,10-Q,2016-07-28,MA_10-Q_0001141391-16-000207.txt,0001141391-16-000207,0.0,0.0,0.0
MA,10-Q,2016-10-28,MA_10-Q_0001141391-16-000235.txt,0001141391-16-000235,-1.0,-1.0,-1.0
MA,10-K,2017-02-15,MA_10-K_0001141391-17-000014.txt,0001141391-17-000014,1.0,1.0,1.0
MA,10-Q,2017-05-02,MA_10-Q_0001141391-17-000063.txt,0001141391-17-000063,-1.0,0.0,1.0
MA,10-Q,2017-07-27,MA_10-Q_0001141391-17-000125.txt,0001141391-17-000125,0.0,0.0,1.0
MA,10-Q,2017-10-31,MA_10-Q_0001141391-17-000152.txt,0001141391-17-000152,1.0,1.0,0.0
MA,10-K,2018-02-14,MA_10-K_0001141391-18-000009.txt,0001141391-18-000009,0.0,0.0,1.0
MA,10-Q,2018-05-02,MA_10-Q_0001141391-18-000056.txt,0001141391-18-000056,1.0,1.0,1.0
MA,10-Q,2018-07-26,MA_10-Q_0001141391-18-000111.txt,0001141391-18-000111,-1.0,-1.0,0.0
MA,10-Q,2018-10-30,MA_10-Q_0001141391-18-000127.txt,0001141391-18-000127,1.0,1.0,1.0
MA,10-K,2019-02-13,MA_10-K_0001141391-19-000013.txt,0001141391-19-000013,0.0,1.0,1.0
MA,10-Q,2019-04-30,MA_10-Q_0001141391-19-000076.txt,0001141391-19-000076,-1.0,-1.0,0.0
MA,10-Q,2019-10-29,MA_10-Q_0001141391-19-000150.txt,0001141391-19-000150,-1.0,0.0,1.0
MA,10-K,2020-02-14,MA_10-K_0001141391-20-000032.txt,0001141391-20-000032,-1.0,-1.0,-1.0
MA,10-Q,2020-04-29,MA_10-Q_0001141391-20-000091.txt,0001141391-20-000091,0.0,-1.0,1.0
MA,10-Q,2020-07-30,MA_10-Q_0001141391-20-000165.txt,0001141391-20-000165,1.0,1.0,1.0
MA,10-Q,2020-10-28,MA_10-Q_0001141391-20-000203.txt,0001141391-20-000203,1.0,1.0,1.0
MA,10-K,2021-02-12,MA_10-K_0001141391-21-000018.txt,0001141391-21-000018,0.0,1.0,1.0
MA,10-Q,2021-04-29,MA_10-Q_0001141391-21-000091.txt,0001141391-21-000091,-1.0,-1.0,-1.0
MA,10-Q,2021-07-29,MA_10-Q_0001141391-21-000156.txt,0001141391-21-000156,-1.0,-1.0,-1.0
MA,10-Q,2021-10-28,MA_10-Q_0001141391-21-000182.txt,0001141391-21-000182,0.0,1.0,-1.0
MA,10-K,2022-02-11,MA_10-K_0001141391-22-000023.txt,0001141391-22-000023,0.0,0.0,-1.0
MA,10-Q,2022-04-28,MA_10-Q_0001141391-22-000088.txt,0001141391-22-000088,-1.0,-1.0,-1.0
MA,10-Q,2022-07-28,MA_10-Q_0001141391-22-000150.txt,0001141391-22-000150,0.0,0.0,-1.0
MA,10-Q,2022-10-27,MA_10-Q_0001141391-22-000163.txt,0001141391-22-000163,-1.0,1.0,1.0
MA,10-K,2023-02-14,MA_10-K_0001141391-23-000020.txt,0001141391-23-000020,-1.0,-1.0,-1.0
MA,10-Q,2023-04-27,MA_10-Q_0001141391-23-000059.txt,0001141391-23-000059,0.0,1.0,-1.0
MA,10-Q,2023-07-27,MA_10-Q_0001141391-23-000131.txt,0001141391-23-000131,0.0,0.0,0.0
MA,10-Q,2023-10-26,MA_10-Q_0001141391-23-000157.txt,0001141391-23-000157,1.0,1.0,1.0
MA,10-K,2024-02-13,MA_10-K_0001141391-24-000022.txt,0001141391-24-000022,0.0,1.0,1.0
MA,10-Q,2024-05-01,MA_10-Q_0001141391-24-000087.txt,0001141391-24-000087,1.0,1.0,0.0
MA,10-Q,2024-07-31,MA_10-Q_0001141391-24-000161.txt,0001141391-24-000161,-1.0,0.0,1.0
MA,10-Q,2024-10-31,MA_10-Q_0001141391-24-000202.txt,0001141391-24-000202,1.0,1.0,1.0
MA,10-K,2025-02-12,MA_10-K_0001141391-25-000011.txt,0001141391-25-000011,0.0,0.0,-1.0
MA,10-Q,2025-05-01,MA_10-Q_0001141391-25-000090.txt,0001141391-25-000090,1.0,1.0,1.0
MA,10-Q,2025-07-31,MA_10-Q_0001141391-25-000172.txt,0001141391-25-000172,-1.0,1.0,1.0
MA,10-Q,2025-10-30,MA_10-Q_0001141391-25-000193.txt,0001141391-25-000193,0.0,0.0,0.0
INTC,10-K,2016-02-12,INTC_10-K_0000050863-16-000105.txt,0000050863-16-000105,0.0,1.0,1.0
INTC,10-Q,2016-05-02,INTC_10-Q_0000050863-16-000125.txt,0000050863-16-000125,-1.0,0.0,1.0
INTC,10-Q,2016-08-01,INTC_10-Q_0000050863-16-000142.txt,0000050863-16-000142,1.0,0.0,1.0
INTC,10-Q,2016-10-31,INTC_10-Q_0000050863-16-000153.txt,0000050863-16-000153,0.0,0.0,1.0
INTC,10-K,2017-02-17,INTC_10-K_0000050863-17-000012.txt,0000050863-17-000012,0.0,-1.0,-1.0
INTC,10-Q,2017-04-27,INTC_10-Q_0000050863-17-000029.txt,0000050863-17-000029,-1.0,-1.0,-1.0
INTC,10-Q,2017-07-27,INTC_10-Q_0000050863-17-000041.txt,0000050863-17-000041,1.0,1.0,0.0
INTC,10-Q,2017-10-26,INTC_10-Q_0000050863-17-000048.txt,0000050863-17-000048,1.0,1.0,1.0
INTC,10-K,2018-02-16,INTC_10-K_0000050863-18-000007.txt,0000050863-18-000007,1.0,1.0,1.0
INTC,10-Q,2018-04-27,INTC_10-Q_0000050863-18-000013.txt,0000050863-18-000013,0.0,1.0,1.0
INTC,10-Q,2018-07-27,INTC_10-Q_0000050863-18-000022.txt,0000050863-18-000022,1.0,1.0,0.0
INTC,10-Q,2018-10-26,INTC_10-Q_0000050863-18-000029.txt,0000050863-18-000029,1.0,1.0,1.0
INTC,10-K,2019-02-01,INTC_10-K_0000050863-19-000007.txt,0000050863-19-000007,0.0,1.0,1.0
INTC,10-Q,2019-04-26,INTC_10-Q_0000050863-19-000013.txt,0000050863-19-000013,0.0,-1.0,-1.0
INTC,10-Q,2019-07-26,INTC_10-Q_0000050863-19-000023.txt,0000050863-19-000023,-1.0,-1.0,-1.0
INTC,10-Q,2019-10-25,INTC_10-Q_0000050863-19-000029.txt,0000050863-19-000029,0.0,1.0,1.0
INTC,10-K,2020-01-24,INTC_10-K_0000050863-20-000011.txt,0000050863-20-000011,-1.0,-1.0,-1.0
INTC,10-Q,2020-04-24,INTC_10-Q_0000050863-20-000017.txt,0000050863-20-000017,0.0,0.0,1.0
INTC,10-Q,2020-07-24,INTC_10-Q_0000050863-20-000026.txt,0000050863-20-000026,-1.0,-1.0,0.0
INTC,10-Q,2020-10-23,INTC_10-Q_0000050863-20-000043.txt,0000050863-20-000043,-1.0,-1.0,-1.0
INTC,10-K,2021-01-22,INTC_10-K_0000050863-21-000010.txt,0000050863-21-000010,0.0,0.0,1.0
INTC,10-Q,2021-04-23,INTC_10-Q_0000050863-21-000018.txt,0000050863-21-000018,-1.0,0.0,-1.0
INTC,10-Q,2021-07-23,INTC_10-Q_0000050863-21-000030.txt,0000050863-21-000030,0.0,1.0,0.0
INTC,10-Q,2021-10-22,INTC_10-Q_0000050863-21-000038.txt,0000050863-21-000038,0.0,1.0,0.0
INTC,10-K,2022-01-27,INTC_10-K_0000050863-22-000007.txt,0000050863-22-000007,0.0,1.0,0.0
INTC,10-Q,2022-04-29,INTC_10-Q_0000050863-22-000020.txt,0000050863-22-000020,0.0,0.0,1.0
INTC,10-Q,2022-07-29,INTC_10-Q_0000050863-22-000030.txt,0000050863-22-000030,0.0,0.0,-1.0
INTC,10-Q,2022-10-28,INTC_10-Q_0000050863-22-000038.txt,0000050863-22-000038,0.0,1.0,0.0
INTC,10-K,2023-01-27,INTC_10-K_0000050863-23-000006.txt,0000050863-23-000006,1.0,0.0,-1.0
INTC,10-Q,2023-04-28,INTC_10-Q_0000050863-23-000028.txt,0000050863-23-000028,0.0,-1.0,-1.0
INTC,10-Q,2023-07-28,INTC_10-Q_0000050863-23-000069.txt,0000050863-23-000069,-1.0,-1.0,-1.0
INTC,10-Q,2023-10-27,INTC_10-Q_0000050863-23-000103.txt,0000050863-23-000103,1.0,1.0,1.0
INTC,10-K,2024-01-26,INTC_10-K_0000050863-24-000010.txt,0000050863-24-000010,0.0,0.0,0.0
INTC,10-Q,2024-04-26,INTC_10-Q_0000050863-24-000076.txt,0000050863-24-000076,-1.0,-1.0,-1.0
INTC,10-Q,2024-08-02,INTC_10-Q_0000050863-24-000124.txt,0000050863-24-000124,-1.0,0.0,0.0
INTC,10-Q,2024-11-01,INTC_10-Q_0000050863-24-000149.txt,0000050863-24-000149,1.0,1.0,1.0
INTC,10-K,2025-01-31,INTC_10-K_0000050863-25-000009.txt,0000050863-25-000009,0.0,1.0,1.0
INTC,10-Q,2025-04-25,INTC_10-Q_0000050863-25-000074.txt,0000050863-25-000074,0.0,1.0,0.0
INTC,10-Q,2025-07-24,INTC_10-Q_0000050863-25-000109.txt,0000050863-25-000109,-1.0,-1.0,1.0
INTC,10-Q,2025-11-06,INTC_10-Q_0000050863-25-000179.txt,0000050863-25-000179,-1.0,-1.0,1.0
MCD,10-K,2016-02-25,MCD_10-K_0000063908-16-000103.txt,0000063908-16-000103,0.0,1.0,1.0
MCD,10-Q,2016-05-06,MCD_10-Q_0000063908-16-000121.txt,0000063908-16-000121,-1.0,-1.0,-1.0
MCD,10-Q,2016-08-04,MCD_10-Q_0000063908-16-000142.txt,0000063908-16-000142,0.0,0.0,-1.0
MCD,10-Q,2016-11-04,MCD_10-Q_0000063908-16-000161.txt,0000063908-16-000161,1.0,1.0,1.0
MCD,10-K,2017-03-01,MCD_10-K_0000063908-17-000017.txt,0000063908-17-000017,-1.0,-1.0,0.0
MCD,10-Q,2017-05-08,MCD_10-Q_0000063908-17-000025.txt,0000063908-17-000025,1.0,1.0,1.0
MCD,10-Q,2017-08-08,MCD_10-Q_0000063908-17-000039.txt,0000063908-17-000039,1.0,1.0,1.0
MCD,10-Q,2017-11-02,MCD_10-Q_0000063908-17-000053.txt,0000063908-17-000053,0.0,0.0,1.0
MCD,10-K,2018-02-23,MCD_10-K_0000063908-18-000010.txt,0000063908-18-000010,-1.0,-1.0,-1.0
MCD,10-Q,2018-05-08,MCD_10-Q_0000063908-18-000025.txt,0000063908-18-000025,0.0,-1.0,0.0
MCD,10-Q,2018-08-02,MCD_10-Q_0000063908-18-000049.txt,0000063908-18-000049,1.0,1.0,1.0
MCD,10-Q,2018-11-01,MCD_10-Q_0000063908-18-000064.txt,0000063908-18-000064,1.0,1.0,1.0
MCD,10-K,2019-02-22,MCD_10-K_0000063908-19-000010.txt,0000063908-19-000010,1.0,-1.0,1.0
MCD,10-Q,2019-05-08,MCD_10-Q_0000063908-19-000039.txt,0000063908-19-000039,0.0,1.0,1.0
MCD,10-Q,2019-08-06,MCD_10-Q_0000063908-19-000062.txt,0000063908-19-000062,1.0,1.0,1.0
MCD,10-Q,2019-11-04,MCD_10-Q_0000063908-19-000085.txt,0000063908-19-000085,1.0,1.0,1.0
MCD,10-K,2020-02-26,MCD_10-K_0000063908-20-000022.txt,0000063908-20-000022,-1.0,-1.0,-1.0
MCD,10-Q,2020-05-07,MCD_10-Q_0000063908-20-000042.txt,0000063908-20-000042,-1.0,0.0,1.0
MCD,10-Q,2020-08-10,MCD_10-Q_0000063908-20-000063.txt,0000063908-20-000063,1.0,1.0,1.0
MCD,10-Q,2020-11-09,MCD_10-Q_0000063908-20-000076.txt,0000063908-20-000076,1.0,1.0,-1.0
MCD,10-K,2021-02-23,MCD_10-K_0000063908-21-000013.txt,0000063908-21-000013,0.0,0.0,1.0
MCD,10-Q,2021-05-05,MCD_10-Q_0000063908-21-000018.txt,0000063908-21-000018,-1.0,-1.0,0.0
MCD,10-Q,2021-08-04,MCD_10-Q_0000063908-21-000030.txt,0000063908-21-000030,0.0,1.0,1.0
MCD,10-Q,2021-11-02,MCD_10-Q_0000063908-21-000039.txt,0000063908-21-000039,1.0,1.0,-1.0
MCD,10-K,2022-02-24,MCD_10-K_0000063908-22-000011.txt,0000063908-22-000011,-1.0,-1.0,-1.0
MCD,10-Q,2022-05-02,MCD_10-Q_0000063908-22-000016.txt,0000063908-22-000016,0.0,0.0,1.0
MCD,10-Q,2022-08-04,MCD_10-Q_0000063908-22-000041.txt,0000063908-22-000041,0.0,1.0,-1.0
MCD,10-Q,2022-11-07,MCD_10-Q_0000063908-22-000055.txt,0000063908-22-000055,-1.0,0.0,0.0
MCD,10-K,2023-02-24,MCD_10-K_0000063908-23-000012.txt,0000063908-23-000012,1.0,0.0,1.0
MCD,10-Q,2023-05-04,MCD_10-Q_0000063908-23-000036.txt,0000063908-23-000036,0.0,0.0,-1.0
MCD,10-Q,2023-08-02,MCD_10-Q_0000063908-23-000076.txt,0000063908-23-000076,0.0,-1.0,-1.0
MCD,10-Q,2023-11-02,MCD_10-Q_0000063908-23-000101.txt,0000063908-23-000101,0.0,1.0,1.0
MCD,10-K,2024-02-22,MCD_10-K_0000063908-24-000072.txt,0000063908-24-000072,0.0,0.0,-1.0
MCD,10-Q,2024-05-08,MCD_10-Q_0000063908-24-000092.txt,0000063908-24-000092,1.0,-1.0,-1.0
MCD,10-Q,2024-08-08,MCD_10-Q_0000063908-24-000123.txt,0000063908-24-000123,0.0,1.0,1.0
MCD,10-Q,2024-11-07,MCD_10-Q_0000063908-24-000156.txt,0000063908-24-000156,0.0,-1.0,1.0
MCD,10-K,2025-02-25,MCD_10-K_0000063908-25-000012.txt,0000063908-25-000012,0.0,0.0,0.0
MCD,10-Q,2025-05-12,MCD_10-Q_0000063908-25-000025.txt,0000063908-25-000025,1.0,0.0,-1.0
MCD,10-Q,2025-08-06,MCD_10-Q_0000063908-25-000039.txt,0000063908-25-000039,0.0,1.0,1.0
MCD,10-Q,2025-11-05,MCD_10-Q_0000063908-25-000059.txt,0000063908-25-000059,0.0,0.0,1.0
AMD,10-K,2016-02-18,AMD_10-K_0000002488-16-000111.txt,0000002488-16-000111,1.0,1.0,1.0
AMD,10-Q,2016-04-28,AMD_10-Q_0000002488-16-000124.txt,0000002488-16-000124,0.0,0.0,1.0
AMD,10-Q,2016-07-26,AMD_10-Q_0000002488-16-000213.txt,0000002488-16-000213,-1.0,-1.0,1.0
AMD,10-Q,2016-10-26,AMD_10-Q_0000002488-16-000263.txt,0000002488-16-000263,-1.0,-1.0,1.0
AMD,10-K,2017-02-21,AMD_10-K_0000002488-17-000043.txt,0000002488-17-000043,0.0,-1.0,0.0
AMD,10-Q,2017-05-08,AMD_10-Q_0000002488-17-000107.txt,0000002488-17-000107,1.0,1.0,1.0
AMD,10-Q,2017-08-03,AMD_10-Q_0000002488-17-000156.txt,0000002488-17-000156,-1.0,-1.0,0.0
AMD,10-Q,2017-11-02,AMD_10-Q_0000002488-17-000227.txt,0000002488-17-000227,0.0,0.0,0.0
AMD,10-K,2018-02-27,AMD_10-K_0000002488-18-000042.txt,0000002488-18-000042,-1.0,-1.0,-1.0
AMD,10-Q,2018-05-03,AMD_10-Q_0000002488-18-000068.txt,0000002488-18-000068,1.0,1.0,1.0
AMD,10-Q,2018-08-02,AMD_10-Q_0000002488-18-000128.txt,0000002488-18-000128,0.0,0.0,1.0
AMD,10-Q,2018-10-31,AMD_10-Q_0000002488-18-000189.txt,0000002488-18-000189,1.0,1.0,1.0
AMD,10-K,2019-02-08,AMD_10-K_0000002488-19-000011.txt,0000002488-19-000011,0.0,1.0,0.0
AMD,10-Q,2019-05-01,AMD_10-Q_0000002488-19-000045.txt,0000002488-19-000045,0.0,1.0,1.0
AMD,10-Q,2019-07-31,AMD_10-Q_0000002488-19-000104.txt,0000002488-19-000104,-1.0,0.0,0.0
AMD,10-Q,2019-10-30,AMD_10-Q_0000002488-19-000159.txt,0000002488-19-000159,1.0,1.0,1.0
AMD,10-K,2020-02-04,AMD_10-K_0000002488-20-000008.txt,0000002488-20-000008,1.0,1.0,0.0
AMD,10-Q,2020-04-29,AMD_10-Q_0000002488-20-000051.txt,0000002488-20-000051,0.0,0.0,0.0
AMD,10-Q,2020-07-29,AMD_10-Q_0000002488-20-000103.txt,0000002488-20-000103,1.0,1.0,1.0
AMD,10-Q,2020-10-28,AMD_10-Q_0000002488-20-000164.txt,0000002488-20-000164,1.0,1.0,1.0
AMD,10-K,2021-01-29,AMD_10-K_0001628280-21-001185.txt,0001628280-21-001185,1.0,1.0,0.0
AMD,10-Q,2021-04-28,AMD_10-Q_0000002488-21-000056.txt,0000002488-21-000056,-1.0,-1.0,-1.0
AMD,10-Q,2021-07-28,AMD_10-Q_0000002488-21-000116.txt,0000002488-21-000116,1.0,1.0,1.0
AMD,10-Q,2021-10-27,AMD_10-Q_0000002488-21-000178.txt,0000002488-21-000178,1.0,1.0,1.0
AMD,10-K,2022-02-03,AMD_10-K_0000002488-22-000016.txt,0000002488-22-000016,1.0,-1.0,-1.0
AMD,10-Q,2022-05-04,AMD_10-Q_0000002488-22-000078.txt,0000002488-22-000078,-1.0,0.0,1.0
AMD,10-Q,2022-08-03,AMD_10-Q_0000002488-22-000123.txt,0000002488-22-000123,0.0,0.0,-1.0
AMD,10-Q,2022-11-02,AMD_10-Q_0000002488-22-000170.txt,0000002488-22-000170,0.0,1.0,1.0
AMD,10-K,2023-02-27,AMD_10-K_0000002488-23-000047.txt,0000002488-23-000047,0.0,1.0,1.0
AMD,10-Q,2023-05-03,AMD_10-Q_0000002488-23-000076.txt,0000002488-23-000076,1.0,1.0,1.0
AMD,10-Q,2023-08-02,AMD_10-Q_0000002488-23-000139.txt,0000002488-23-000139,0.0,0.0,0.0
AMD,10-Q,2023-11-01,AMD_10-Q_0000002488-23-000195.txt,0000002488-23-000195,1.0,1.0,1.0
AMD,10-K,2024-01-31,AMD_10-K_0000002488-24-000012.txt,0000002488-24-000012,0.0,1.0,1.0
AMD,10-Q,2024-05-01,AMD_10-Q_0000002488-24-000056.txt,0000002488-24-000056,1.0,1.0,1.0
AMD,10-Q,2024-07-31,AMD_10-Q_0000002488-24-000123.txt,0000002488-24-000123,-1.0,0.0,0.0
AMD,10-K,2025-02-05,AMD_10-K_0000002488-25-000012.txt,0000002488-25-000012,0.0,0.0,-1.0
AMD,10-Q,2025-05-07,AMD_10-Q_0000002488-25-000047.txt,0000002488-25-000047,1.0,1.0,1.0
AMD,10-Q,2025-08-06,AMD_10-Q_0000002488-25-000108.txt,0000002488-25-000108,1.0,0.0,0.0
AMD,10-Q,2025-11-05,AMD_10-Q_0000002488-25-000166.txt,0000002488-25-000166,0.0,-1.0,-1.0
PM,10-K,2016-02-17,PM_10-K_0001413329-16-000076.txt,0001413329-16-000076,0.0,0.0,1.0
PM,10-Q,2016-07-26,PM_10-Q_0001413329-16-000096.txt,0001413329-16-000096,0.0,0.0,1.0
PM,10-Q,2016-10-25,PM_10-Q_0001413329-16-000105.txt,0001413329-16-000105,0.0,1.0,-1.0
PM,10-K,2017-02-14,PM_10-K_0001413329-17-000014.txt,0001413329-17-000014,1.0,1.0,1.0
PM,10-Q,2017-04-27,PM_10-Q_0001413329-17-000023.txt,0001413329-17-000023,0.0,0.0,1.0
PM,10-K,2018-02-13,PM_10-K_0001413329-18-000007.txt,0001413329-18-000007,0.0,0.0,1.0
PM,10-Q,2018-04-26,PM_10-Q_0001413329-18-000023.txt,0001413329-18-000023,0.0,0.0,0.0
PM,10-Q,2018-07-26,PM_10-Q_0001413329-18-000039.txt,0001413329-18-000039,1.0,0.0,-1.0
PM,10-Q,2018-10-25,PM_10-Q_0001413329-18-000053.txt,0001413329-18-000053,-1.0,0.0,-1.0
PM,10-K,2019-02-07,PM_10-K_0001413329-19-000007.txt,0001413329-19-000007,1.0,1.0,1.0
PM,10-Q,2019-07-25,PM_10-Q_0001413329-19-000055.txt,0001413329-19-000055,-1.0,-1.0,-1.0
PM,10-Q,2019-10-24,PM_10-Q_0001413329-19-000071.txt,0001413329-19-000071,0.0,0.0,1.0
PM,10-K,2020-02-07,PM_10-K_0001413329-20-000007.txt,0001413329-20-000007,1.0,-1.0,-1.0
PM,10-Q,2020-07-29,PM_10-Q_0001413329-20-000053.txt,0001413329-20-000053,0.0,0.0,1.0
PM,10-K,2021-02-09,PM_10-K_0001413329-21-000007.txt,0001413329-21-000007,0.0,1.0,0.0
PM,10-Q,2021-07-27,PM_10-Q_0001413329-21-000058.txt,0001413329-21-000058,0.0,0.0,0.0
PM,10-Q,2021-10-27,PM_10-Q_0001413329-21-000091.txt,0001413329-21-000091,0.0,0.0,-1.0
PM,10-K,2022-02-11,PM_10-K_0001413329-22-000011.txt,0001413329-22-000011,1.0,-1.0,-1.0
PM,10-Q,2022-04-28,PM_10-Q_0001413329-22-000035.txt,0001413329-22-000035,-1.0,0.0,1.0
PM,10-Q,2022-07-29,PM_10-Q_0001413329-22-000072.txt,0001413329-22-000072,0.0,1.0,0.0
PM,10-Q,2022-10-27,PM_10-Q_0001413329-22-000114.txt,0001413329-22-000114,0.0,1.0,1.0
PM,10-K,2023-02-10,PM_10-K_0001413329-23-000025.txt,0001413329-23-000025,0.0,-1.0,-1.0
PM,10-Q,2023-04-26,PM_10-Q_0001413329-23-000117.txt,0001413329-23-000117,-1.0,-1.0,-1.0
PM,10-Q,2023-07-27,PM_10-Q_0001413329-23-000176.txt,0001413329-23-000176,-1.0,-1.0,-1.0
PM,10-Q,2023-10-26,PM_10-Q_0001413329-23-000201.txt,0001413329-23-000201,1.0,0.0,1.0
PM,10-K,2024-02-08,PM_10-K_0001413329-24-000013.txt,0001413329-24-000013,0.0,1.0,1.0
PM,10-Q,2024-04-26,PM_10-Q_0001413329-24-000087.txt,0001413329-24-000087,1.0,1.0,1.0
PM,10-Q,2024-07-25,PM_10-Q_0001413329-24-000145.txt,0001413329-24-000145,1.0,1.0,1.0
PM,10-Q,2024-10-24,PM_10-Q_0001413329-24-000172.txt,0001413329-24-000172,0.0,-1.0,0.0
PM,10-K,2025-02-06,PM_10-K_0001413329-25-000013.txt,0001413329-25-000013,0.0,1.0,1.0
PM,10-Q,2025-04-24,PM_10-Q_0001413329-25-000094.txt,0001413329-25-000094,0.0,0.0,1.0
PM,10-Q,2025-07-25,PM_10-Q_0001413329-25-000150.txt,0001413329-25-000150,0.0,1.0,1.0
PM,10-Q,2025-10-24,PM_10-Q_0001628280-25-046179.txt,0001628280-25-046179,-1.0,-1.0,0.0
BRK-B,10-K,2016-02-29,BRK-B_10-K_0001193125-16-483023.txt,0001193125-16-483023,1.0,1.0,1.0
BRK-B,10-Q,2016-05-06,BRK-B_10-Q_0001193125-16-582004.txt,0001193125-16-582004,-1.0,-1.0,-1.0
BRK-B,10-Q,2016-08-05,BRK-B_10-Q_0001193125-16-673492.txt,0001193125-16-673492,1.0,1.0,1.0
BRK-B,10-Q,2016-11-04,BRK-B_10-Q_0001193125-16-760194.txt,0001193125-16-760194,1.0,1.0,1.0
BRK-B,10-K,2017-02-27,BRK-B_10-K_0001193125-17-056969.txt,0001193125-17-056969,1.0,1.0,-1.0
BRK-B,10-Q,2017-05-05,BRK-B_10-Q_0001193125-17-160889.txt,0001193125-17-160889,-1.0,-1.0,0.0
BRK-B,10-Q,2017-08-04,BRK-B_10-Q_0001193125-17-248832.txt,0001193125-17-248832,-1.0,-1.0,1.0
BRK-B,10-Q,2017-11-03,BRK-B_10-Q_0001193125-17-332829.txt,0001193125-17-332829,-1.0,-1.0,1.0
BRK-B,10-K,2018-02-26,BRK-B_10-K_0001193125-18-057033.txt,0001193125-18-057033,-1.0,0.0,-1.0
BRK-B,10-Q,2018-05-07,BRK-B_10-Q_0001193125-18-153460.txt,0001193125-18-153460,1.0,0.0,-1.0
BRK-B,10-Q,2018-08-06,BRK-B_10-Q_0001193125-18-238892.txt,0001193125-18-238892,0.0,0.0,1.0
BRK-B,10-Q,2018-11-05,BRK-B_10-Q_0001193125-18-317734.txt,0001193125-18-317734,0.0,0.0,-1.0
BRK-B,10-K,2019-02-25,BRK-B_10-K_0001193125-19-048926.txt,0001193125-19-048926,0.0,0.0,-1.0
BRK-B,10-Q,2019-05-06,BRK-B_10-Q_0001193125-19-137433.txt,0001193125-19-137433,-1.0,-1.0,-1.0
BRK-B,10-Q,2019-08-05,BRK-B_10-Q_0001564590-19-028491.txt,0001564590-19-028491,0.0,1.0,1.0
BRK-B,10-Q,2019-11-04,BRK-B_10-Q_0000950123-19-009995.txt,0000950123-19-009995,1.0,0.0,0.0
BRK-B,10-K,2020-02-24,BRK-B_10-K_0001564590-20-005874.txt,0001564590-20-005874,-1.0,-1.0,-1.0
BRK-B,10-Q,2020-05-04,BRK-B_10-Q_0001564590-20-020599.txt,0001564590-20-020599,0.0,0.0,1.0
BRK-B,10-Q,2020-08-10,BRK-B_10-Q_0001564590-20-038544.txt,0001564590-20-038544,-1.0,0.0,1.0
BRK-B,10-Q,2020-11-09,BRK-B_10-Q_0001564590-20-052144.txt,0001564590-20-052144,1.0,1.0,1.0
BRK-B,10-K,2021-03-01,BRK-B_10-K_0001564590-21-009611.txt,0001564590-21-009611,1.0,1.0,1.0
BRK-B,10-Q,2021-05-03,BRK-B_10-Q_0001564590-21-022703.txt,0001564590-21-022703,1.0,1.0,1.0
BRK-B,10-Q,2021-08-09,BRK-B_10-Q_0001564590-21-042312.txt,0001564590-21-042312,0.0,0.0,-1.0
BRK-B,10-Q,2021-11-08,BRK-B_10-Q_0001564590-21-055032.txt,0001564590-21-055032,-1.0,-1.0,-1.0
BRK-B,10-K,2022-02-28,BRK-B_10-K_0001564590-22-007322.txt,0001564590-22-007322,0.0,1.0,1.0
BRK-B,10-Q,2022-05-02,BRK-B_10-Q_0001564590-22-016907.txt,0001564590-22-016907,-1.0,-1.0,0.0
BRK-B,10-Q,2022-08-08,BRK-B_10-Q_0001564590-22-028282.txt,0001564590-22-028282,1.0,-1.0,-1.0
BRK-B,10-Q,2022-11-07,BRK-B_10-Q_0000950170-22-022287.txt,0000950170-22-022287,1.0,1.0,1.0
BRK-B,10-K,2023-02-27,BRK-B_10-K_0000950170-23-004451.txt,0000950170-23-004451,1.0,0.0,0.0
BRK-B,10-Q,2023-05-08,BRK-B_10-Q_0000950170-23-018438.txt,0000950170-23-018438,0.0,1.0,1.0
BRK-B,10-Q,2023-08-07,BRK-B_10-Q_0000950170-23-038705.txt,0000950170-23-038705,-1.0,-1.0,0.0
BRK-B,10-Q,2023-11-06,BRK-B_10-Q_0000950170-23-058993.txt,0000950170-23-058993,1.0,1.0,1.0
